chr8	127000000	127010000	chr8	129060000	129070000	1
chr8	127000000	127010000	chr8	129070000	129080000	2
chr8	127000000	127010000	chr8	129090000	129100000	1
chr8	127000000	127010000	chr8	129120000	129130000	2
chr8	127000000	127010000	chr8	129170000	129180000	1
chr8	127010000	127020000	chr8	127010000	127020000	250
chr8	127010000	127020000	chr8	127020000	127030000	28
chr8	127010000	127020000	chr8	127030000	127040000	34
chr8	127010000	127020000	chr8	127040000	127050000	11
chr8	127010000	127020000	chr8	127050000	127060000	13
chr8	127010000	127020000	chr8	127060000	127070000	10
chr8	127010000	127020000	chr8	127070000	127080000	3
chr8	127010000	127020000	chr8	127080000	127090000	3
chr8	127010000	127020000	chr8	127090000	127100000	9
chr8	127010000	127020000	chr8	127100000	127110000	4
chr8	127010000	127020000	chr8	127110000	127120000	5
chr8	127010000	127020000	chr8	127120000	127130000	3
chr8	127010000	127020000	chr8	127130000	127140000	5
chr8	127010000	127020000	chr8	127140000	127150000	3
chr8	127010000	127020000	chr8	127150000	127160000	3
chr8	127010000	127020000	chr8	127190000	127200000	1
chr8	127010000	127020000	chr8	127200000	127210000	3
chr8	127010000	127020000	chr8	127210000	127220000	3
chr8	127010000	127020000	chr8	127220000	127230000	2
chr8	127010000	127020000	chr8	127230000	127240000	4
chr8	127010000	127020000	chr8	127240000	127250000	5
chr8	127010000	127020000	chr8	127250000	127260000	3
chr8	127010000	127020000	chr8	127280000	127290000	2
chr8	127010000	127020000	chr8	127300000	127310000	2
chr8	127010000	127020000	chr8	127330000	127340000	3
chr8	127010000	127020000	chr8	127340000	127350000	3
chr8	127010000	127020000	chr8	127350000	127360000	3
chr8	127010000	127020000	chr8	127360000	127370000	3
chr8	127010000	127020000	chr8	127370000	127380000	1
chr8	127010000	127020000	chr8	127380000	127390000	6
chr8	127010000	127020000	chr8	127390000	127400000	1
chr8	127010000	127020000	chr8	127400000	127410000	2
chr8	127010000	127020000	chr8	127410000	127420000	1
chr8	127010000	127020000	chr8	127420000	127430000	3
chr8	127010000	127020000	chr8	127450000	127460000	4
chr8	127010000	127020000	chr8	127480000	127490000	2
chr8	127010000	127020000	chr8	127490000	127500000	2
chr8	127010000	127020000	chr8	127500000	127510000	3
chr8	127010000	127020000	chr8	127540000	127550000	1
chr8	127010000	127020000	chr8	127560000	127570000	3
chr8	127010000	127020000	chr8	127590000	127600000	2
chr8	127010000	127020000	chr8	127600000	127610000	3
chr8	127010000	127020000	chr8	127610000	127620000	2
chr8	127010000	127020000	chr8	127630000	127640000	1
chr8	127010000	127020000	chr8	127660000	127670000	4
chr8	127010000	127020000	chr8	127670000	127680000	3
chr8	127010000	127020000	chr8	127680000	127690000	1
chr8	127010000	127020000	chr8	127700000	127710000	1
chr8	127010000	127020000	chr8	127710000	127720000	4
chr8	127010000	127020000	chr8	127720000	127730000	1
chr8	127010000	127020000	chr8	127730000	127740000	1
chr8	127010000	127020000	chr8	127740000	127750000	2
chr8	127010000	127020000	chr8	127760000	127770000	1
chr8	127010000	127020000	chr8	127800000	127810000	2
chr8	127010000	127020000	chr8	127810000	127820000	2
chr8	127010000	127020000	chr8	127830000	127840000	2
chr8	127010000	127020000	chr8	127840000	127850000	2
chr8	127010000	127020000	chr8	127860000	127870000	1
chr8	127010000	127020000	chr8	127870000	127880000	1
chr8	127010000	127020000	chr8	127890000	127900000	1
chr8	127010000	127020000	chr8	127920000	127930000	1
chr8	127010000	127020000	chr8	127930000	127940000	1
chr8	127010000	127020000	chr8	127960000	127970000	2
chr8	127010000	127020000	chr8	127970000	127980000	1
chr8	127010000	127020000	chr8	127990000	128000000	1
chr8	127010000	127020000	chr8	128020000	128030000	2
chr8	127010000	127020000	chr8	128040000	128050000	1
chr8	127010000	127020000	chr8	128090000	128100000	1
chr8	127010000	127020000	chr8	128100000	128110000	1
chr8	127010000	127020000	chr8	128120000	128130000	1
chr8	127010000	127020000	chr8	128130000	128140000	1
chr8	127010000	127020000	chr8	128140000	128150000	2
chr8	127010000	127020000	chr8	128150000	128160000	2
chr8	127010000	127020000	chr8	128200000	128210000	1
chr8	127010000	127020000	chr8	128260000	128270000	1
chr8	127010000	127020000	chr8	128270000	128280000	2
chr8	127010000	127020000	chr8	128280000	128290000	1
chr8	127010000	127020000	chr8	128300000	128310000	1
chr8	127010000	127020000	chr8	128310000	128320000	1
chr8	127010000	127020000	chr8	128320000	128330000	1
chr8	127010000	127020000	chr8	128350000	128360000	1
chr8	127010000	127020000	chr8	128360000	128370000	3
chr8	127010000	127020000	chr8	128380000	128390000	1
chr8	127010000	127020000	chr8	128390000	128400000	1
chr8	127010000	127020000	chr8	128400000	128410000	2
chr8	127010000	127020000	chr8	128420000	128430000	1
chr8	127010000	127020000	chr8	128440000	128450000	1
chr8	127010000	127020000	chr8	128450000	128460000	1
chr8	127010000	127020000	chr8	128470000	128480000	3
chr8	127010000	127020000	chr8	128490000	128500000	2
chr8	127010000	127020000	chr8	128500000	128510000	2
chr8	127010000	127020000	chr8	128520000	128530000	2
chr8	127010000	127020000	chr8	128550000	128560000	1
chr8	127010000	127020000	chr8	128560000	128570000	2
chr8	127010000	127020000	chr8	128580000	128590000	3
chr8	127010000	127020000	chr8	128590000	128600000	1
chr8	127010000	127020000	chr8	128600000	128610000	3
chr8	127010000	127020000	chr8	128640000	128650000	2
chr8	127010000	127020000	chr8	128650000	128660000	1
chr8	127010000	127020000	chr8	128660000	128670000	1
chr8	127010000	127020000	chr8	128690000	128700000	1
chr8	127010000	127020000	chr8	128720000	128730000	1
chr8	127010000	127020000	chr8	128730000	128740000	2
chr8	127010000	127020000	chr8	128760000	128770000	1
chr8	127010000	127020000	chr8	128770000	128780000	1
chr8	127010000	127020000	chr8	128790000	128800000	2
chr8	127010000	127020000	chr8	128810000	128820000	1
chr8	127010000	127020000	chr8	128830000	128840000	1
chr8	127010000	127020000	chr8	128840000	128850000	1
chr8	127010000	127020000	chr8	128860000	128870000	3
chr8	127010000	127020000	chr8	128870000	128880000	1
chr8	127010000	127020000	chr8	128880000	128890000	2
chr8	127010000	127020000	chr8	128900000	128910000	1
chr8	127010000	127020000	chr8	128920000	128930000	2
chr8	127010000	127020000	chr8	128930000	128940000	1
chr8	127010000	127020000	chr8	128940000	128950000	2
chr8	127010000	127020000	chr8	128960000	128970000	2
chr8	127010000	127020000	chr8	128970000	128980000	1
chr8	127010000	127020000	chr8	128980000	128990000	1
chr8	127010000	127020000	chr8	128990000	129000000	1
chr8	127010000	127020000	chr8	129000000	129010000	4
chr8	127010000	127020000	chr8	129020000	129030000	1
chr8	127010000	127020000	chr8	129090000	129100000	1
chr8	127010000	127020000	chr8	129110000	129120000	1
chr8	127010000	127020000	chr8	129140000	129150000	1
chr8	127010000	127020000	chr8	129160000	129170000	1
chr8	127010000	127020000	chr8	129170000	129180000	1
chr8	127020000	127030000	chr8	127020000	127030000	251
chr8	127020000	127030000	chr8	127030000	127040000	43
chr8	127020000	127030000	chr8	127040000	127050000	12
chr8	127020000	127030000	chr8	127050000	127060000	13
chr8	127020000	127030000	chr8	127060000	127070000	13
chr8	127020000	127030000	chr8	127070000	127080000	10
chr8	127020000	127030000	chr8	127080000	127090000	5
chr8	127020000	127030000	chr8	127090000	127100000	8
chr8	127020000	127030000	chr8	127100000	127110000	5
chr8	127020000	127030000	chr8	127110000	127120000	2
chr8	127020000	127030000	chr8	127120000	127130000	3
chr8	127020000	127030000	chr8	127130000	127140000	2
chr8	127020000	127030000	chr8	127140000	127150000	3
chr8	127020000	127030000	chr8	127160000	127170000	3
chr8	127020000	127030000	chr8	127170000	127180000	6
chr8	127020000	127030000	chr8	127180000	127190000	2
chr8	127020000	127030000	chr8	127190000	127200000	2
chr8	127020000	127030000	chr8	127200000	127210000	3
chr8	127020000	127030000	chr8	127210000	127220000	3
chr8	127020000	127030000	chr8	127220000	127230000	4
chr8	127020000	127030000	chr8	127230000	127240000	4
chr8	127020000	127030000	chr8	127240000	127250000	4
chr8	127020000	127030000	chr8	127250000	127260000	1
chr8	127020000	127030000	chr8	127260000	127270000	3
chr8	127020000	127030000	chr8	127270000	127280000	1
chr8	127020000	127030000	chr8	127290000	127300000	2
chr8	127020000	127030000	chr8	127300000	127310000	1
chr8	127020000	127030000	chr8	127320000	127330000	1
chr8	127020000	127030000	chr8	127330000	127340000	2
chr8	127020000	127030000	chr8	127340000	127350000	1
chr8	127020000	127030000	chr8	127350000	127360000	1
chr8	127020000	127030000	chr8	127360000	127370000	1
chr8	127020000	127030000	chr8	127380000	127390000	1
chr8	127020000	127030000	chr8	127390000	127400000	1
chr8	127020000	127030000	chr8	127400000	127410000	1
chr8	127020000	127030000	chr8	127420000	127430000	2
chr8	127020000	127030000	chr8	127430000	127440000	1
chr8	127020000	127030000	chr8	127440000	127450000	3
chr8	127020000	127030000	chr8	127460000	127470000	1
chr8	127020000	127030000	chr8	127470000	127480000	1
chr8	127020000	127030000	chr8	127480000	127490000	1
chr8	127020000	127030000	chr8	127490000	127500000	1
chr8	127020000	127030000	chr8	127500000	127510000	2
chr8	127020000	127030000	chr8	127510000	127520000	2
chr8	127020000	127030000	chr8	127530000	127540000	2
chr8	127020000	127030000	chr8	127540000	127550000	2
chr8	127020000	127030000	chr8	127550000	127560000	1
chr8	127020000	127030000	chr8	127570000	127580000	2
chr8	127020000	127030000	chr8	127610000	127620000	2
chr8	127020000	127030000	chr8	127620000	127630000	2
chr8	127020000	127030000	chr8	127630000	127640000	4
chr8	127020000	127030000	chr8	127640000	127650000	1
chr8	127020000	127030000	chr8	127650000	127660000	2
chr8	127020000	127030000	chr8	127680000	127690000	2
chr8	127020000	127030000	chr8	127710000	127720000	1
chr8	127020000	127030000	chr8	127730000	127740000	1
chr8	127020000	127030000	chr8	127820000	127830000	2
chr8	127020000	127030000	chr8	127840000	127850000	2
chr8	127020000	127030000	chr8	127860000	127870000	1
chr8	127020000	127030000	chr8	127870000	127880000	1
chr8	127020000	127030000	chr8	127880000	127890000	1
chr8	127020000	127030000	chr8	127890000	127900000	3
chr8	127020000	127030000	chr8	127910000	127920000	3
chr8	127020000	127030000	chr8	127920000	127930000	1
chr8	127020000	127030000	chr8	127930000	127940000	1
chr8	127020000	127030000	chr8	127960000	127970000	1
chr8	127020000	127030000	chr8	127970000	127980000	2
chr8	127020000	127030000	chr8	128010000	128020000	3
chr8	127020000	127030000	chr8	128020000	128030000	1
chr8	127020000	127030000	chr8	128040000	128050000	1
chr8	127020000	127030000	chr8	128050000	128060000	1
chr8	127020000	127030000	chr8	128140000	128150000	1
chr8	127020000	127030000	chr8	128160000	128170000	2
chr8	127020000	127030000	chr8	128180000	128190000	1
chr8	127020000	127030000	chr8	128210000	128220000	1
chr8	127020000	127030000	chr8	128240000	128250000	2
chr8	127020000	127030000	chr8	128270000	128280000	2
chr8	127020000	127030000	chr8	128290000	128300000	1
chr8	127020000	127030000	chr8	128300000	128310000	1
chr8	127020000	127030000	chr8	128320000	128330000	2
chr8	127020000	127030000	chr8	128360000	128370000	1
chr8	127020000	127030000	chr8	128370000	128380000	2
chr8	127020000	127030000	chr8	128380000	128390000	2
chr8	127020000	127030000	chr8	128390000	128400000	1
chr8	127020000	127030000	chr8	128410000	128420000	1
chr8	127020000	127030000	chr8	128420000	128430000	1
chr8	127020000	127030000	chr8	128440000	128450000	3
chr8	127020000	127030000	chr8	128450000	128460000	1
chr8	127020000	127030000	chr8	128460000	128470000	2
chr8	127020000	127030000	chr8	128530000	128540000	1
chr8	127020000	127030000	chr8	128540000	128550000	1
chr8	127020000	127030000	chr8	128550000	128560000	1
chr8	127020000	127030000	chr8	128560000	128570000	1
chr8	127020000	127030000	chr8	128660000	128670000	1
chr8	127020000	127030000	chr8	128680000	128690000	1
chr8	127020000	127030000	chr8	128690000	128700000	2
chr8	127020000	127030000	chr8	128720000	128730000	1
chr8	127020000	127030000	chr8	128770000	128780000	1
chr8	127020000	127030000	chr8	128780000	128790000	2
chr8	127020000	127030000	chr8	128830000	128840000	1
chr8	127020000	127030000	chr8	128840000	128850000	1
chr8	127020000	127030000	chr8	128880000	128890000	2
chr8	127020000	127030000	chr8	128900000	128910000	2
chr8	127020000	127030000	chr8	128920000	128930000	3
chr8	127020000	127030000	chr8	128930000	128940000	2
chr8	127020000	127030000	chr8	128940000	128950000	2
chr8	127020000	127030000	chr8	128960000	128970000	1
chr8	127020000	127030000	chr8	129020000	129030000	1
chr8	127020000	127030000	chr8	129060000	129070000	1
chr8	127020000	127030000	chr8	129080000	129090000	1
chr8	127020000	127030000	chr8	129110000	129120000	2
chr8	127020000	127030000	chr8	129140000	129150000	2
chr8	127020000	127030000	chr8	129150000	129160000	1
chr8	127020000	127030000	chr8	129170000	129180000	2
chr8	127020000	127030000	chr8	129180000	129190000	2
chr8	127030000	127040000	chr8	127030000	127040000	253
chr8	127030000	127040000	chr8	127040000	127050000	31
chr8	127030000	127040000	chr8	127050000	127060000	13
chr8	127030000	127040000	chr8	127060000	127070000	11
chr8	127030000	127040000	chr8	127070000	127080000	10
chr8	127030000	127040000	chr8	127080000	127090000	5
chr8	127030000	127040000	chr8	127090000	127100000	6
chr8	127030000	127040000	chr8	127100000	127110000	4
chr8	127030000	127040000	chr8	127110000	127120000	3
chr8	127030000	127040000	chr8	127120000	127130000	6
chr8	127030000	127040000	chr8	127130000	127140000	3
chr8	127030000	127040000	chr8	127140000	127150000	5
chr8	127030000	127040000	chr8	127150000	127160000	4
chr8	127030000	127040000	chr8	127160000	127170000	5
chr8	127030000	127040000	chr8	127170000	127180000	4
chr8	127030000	127040000	chr8	127180000	127190000	2
chr8	127030000	127040000	chr8	127190000	127200000	1
chr8	127030000	127040000	chr8	127200000	127210000	2
chr8	127030000	127040000	chr8	127210000	127220000	3
chr8	127030000	127040000	chr8	127220000	127230000	6
chr8	127030000	127040000	chr8	127230000	127240000	4
chr8	127030000	127040000	chr8	127240000	127250000	1
chr8	127030000	127040000	chr8	127260000	127270000	4
chr8	127030000	127040000	chr8	127270000	127280000	2
chr8	127030000	127040000	chr8	127280000	127290000	4
chr8	127030000	127040000	chr8	127300000	127310000	1
chr8	127030000	127040000	chr8	127320000	127330000	3
chr8	127030000	127040000	chr8	127330000	127340000	1
chr8	127030000	127040000	chr8	127340000	127350000	3
chr8	127030000	127040000	chr8	127360000	127370000	2
chr8	127030000	127040000	chr8	127370000	127380000	1
chr8	127030000	127040000	chr8	127380000	127390000	3
chr8	127030000	127040000	chr8	127390000	127400000	4
chr8	127030000	127040000	chr8	127400000	127410000	3
chr8	127030000	127040000	chr8	127420000	127430000	3
chr8	127030000	127040000	chr8	127440000	127450000	5
chr8	127030000	127040000	chr8	127450000	127460000	1
chr8	127030000	127040000	chr8	127460000	127470000	2
chr8	127030000	127040000	chr8	127470000	127480000	4
chr8	127030000	127040000	chr8	127500000	127510000	1
chr8	127030000	127040000	chr8	127510000	127520000	2
chr8	127030000	127040000	chr8	127520000	127530000	1
chr8	127030000	127040000	chr8	127530000	127540000	1
chr8	127030000	127040000	chr8	127540000	127550000	4
chr8	127030000	127040000	chr8	127550000	127560000	1
chr8	127030000	127040000	chr8	127570000	127580000	2
chr8	127030000	127040000	chr8	127580000	127590000	2
chr8	127030000	127040000	chr8	127600000	127610000	2
chr8	127030000	127040000	chr8	127620000	127630000	1
chr8	127030000	127040000	chr8	127630000	127640000	4
chr8	127030000	127040000	chr8	127640000	127650000	1
chr8	127030000	127040000	chr8	127650000	127660000	4
chr8	127030000	127040000	chr8	127660000	127670000	2
chr8	127030000	127040000	chr8	127680000	127690000	1
chr8	127030000	127040000	chr8	127710000	127720000	1
chr8	127030000	127040000	chr8	127730000	127740000	2
chr8	127030000	127040000	chr8	127740000	127750000	1
chr8	127030000	127040000	chr8	127790000	127800000	1
chr8	127030000	127040000	chr8	127800000	127810000	1
chr8	127030000	127040000	chr8	127810000	127820000	1
chr8	127030000	127040000	chr8	127830000	127840000	1
chr8	127030000	127040000	chr8	127870000	127880000	1
chr8	127030000	127040000	chr8	127890000	127900000	1
chr8	127030000	127040000	chr8	127910000	127920000	1
chr8	127030000	127040000	chr8	127930000	127940000	1
chr8	127030000	127040000	chr8	127960000	127970000	1
chr8	127030000	127040000	chr8	127970000	127980000	2
chr8	127030000	127040000	chr8	127990000	128000000	1
chr8	127030000	127040000	chr8	128020000	128030000	1
chr8	127030000	127040000	chr8	128030000	128040000	2
chr8	127030000	127040000	chr8	128040000	128050000	1
chr8	127030000	127040000	chr8	128050000	128060000	1
chr8	127030000	127040000	chr8	128070000	128080000	1
chr8	127030000	127040000	chr8	128080000	128090000	1
chr8	127030000	127040000	chr8	128090000	128100000	3
chr8	127030000	127040000	chr8	128120000	128130000	1
chr8	127030000	127040000	chr8	128130000	128140000	2
chr8	127030000	127040000	chr8	128150000	128160000	2
chr8	127030000	127040000	chr8	128160000	128170000	2
chr8	127030000	127040000	chr8	128170000	128180000	2
chr8	127030000	127040000	chr8	128190000	128200000	1
chr8	127030000	127040000	chr8	128210000	128220000	1
chr8	127030000	127040000	chr8	128220000	128230000	1
chr8	127030000	127040000	chr8	128240000	128250000	2
chr8	127030000	127040000	chr8	128250000	128260000	1
chr8	127030000	127040000	chr8	128270000	128280000	4
chr8	127030000	127040000	chr8	128280000	128290000	1
chr8	127030000	127040000	chr8	128290000	128300000	2
chr8	127030000	127040000	chr8	128310000	128320000	3
chr8	127030000	127040000	chr8	128330000	128340000	1
chr8	127030000	127040000	chr8	128340000	128350000	1
chr8	127030000	127040000	chr8	128350000	128360000	1
chr8	127030000	127040000	chr8	128360000	128370000	2
chr8	127030000	127040000	chr8	128370000	128380000	1
chr8	127030000	127040000	chr8	128390000	128400000	5
chr8	127030000	127040000	chr8	128400000	128410000	2
chr8	127030000	127040000	chr8	128420000	128430000	1
chr8	127030000	127040000	chr8	128470000	128480000	1
chr8	127030000	127040000	chr8	128480000	128490000	2
chr8	127030000	127040000	chr8	128490000	128500000	4
chr8	127030000	127040000	chr8	128500000	128510000	1
chr8	127030000	127040000	chr8	128520000	128530000	1
chr8	127030000	127040000	chr8	128530000	128540000	1
chr8	127030000	127040000	chr8	128550000	128560000	1
chr8	127030000	127040000	chr8	128560000	128570000	2
chr8	127030000	127040000	chr8	128570000	128580000	1
chr8	127030000	127040000	chr8	128580000	128590000	5
chr8	127030000	127040000	chr8	128590000	128600000	2
chr8	127030000	127040000	chr8	128610000	128620000	1
chr8	127030000	127040000	chr8	128620000	128630000	3
chr8	127030000	127040000	chr8	128670000	128680000	1
chr8	127030000	127040000	chr8	128730000	128740000	1
chr8	127030000	127040000	chr8	128740000	128750000	1
chr8	127030000	127040000	chr8	128750000	128760000	2
chr8	127030000	127040000	chr8	128800000	128810000	2
chr8	127030000	127040000	chr8	128820000	128830000	1
chr8	127030000	127040000	chr8	128830000	128840000	1
chr8	127030000	127040000	chr8	128840000	128850000	2
chr8	127030000	127040000	chr8	128860000	128870000	2
chr8	127030000	127040000	chr8	128880000	128890000	1
chr8	127030000	127040000	chr8	128890000	128900000	1
chr8	127030000	127040000	chr8	128910000	128920000	2
chr8	127030000	127040000	chr8	128930000	128940000	2
chr8	127030000	127040000	chr8	128960000	128970000	2
chr8	127030000	127040000	chr8	128970000	128980000	2
chr8	127030000	127040000	chr8	128980000	128990000	1
chr8	127030000	127040000	chr8	129010000	129020000	1
chr8	127030000	127040000	chr8	129040000	129050000	2
chr8	127030000	127040000	chr8	129050000	129060000	1
chr8	127030000	127040000	chr8	129060000	129070000	1
chr8	127030000	127040000	chr8	129070000	129080000	1
chr8	127030000	127040000	chr8	129080000	129090000	2
chr8	127030000	127040000	chr8	129090000	129100000	2
chr8	127030000	127040000	chr8	129110000	129120000	1
chr8	127030000	127040000	chr8	129130000	129140000	1
chr8	127030000	127040000	chr8	129160000	129170000	2
chr8	127030000	127040000	chr8	129170000	129180000	1
chr8	127030000	127040000	chr8	129180000	129190000	1
chr8	127040000	127050000	chr8	127040000	127050000	290
chr8	127040000	127050000	chr8	127050000	127060000	31
chr8	127040000	127050000	chr8	127060000	127070000	19
chr8	127040000	127050000	chr8	127070000	127080000	5
chr8	127040000	127050000	chr8	127080000	127090000	8
chr8	127040000	127050000	chr8	127090000	127100000	7
chr8	127040000	127050000	chr8	127100000	127110000	6
chr8	127040000	127050000	chr8	127110000	127120000	9
chr8	127040000	127050000	chr8	127120000	127130000	3
chr8	127040000	127050000	chr8	127130000	127140000	3
chr8	127040000	127050000	chr8	127140000	127150000	3
chr8	127040000	127050000	chr8	127150000	127160000	4
chr8	127040000	127050000	chr8	127160000	127170000	3
chr8	127040000	127050000	chr8	127170000	127180000	3
chr8	127040000	127050000	chr8	127180000	127190000	1
chr8	127040000	127050000	chr8	127190000	127200000	4
chr8	127040000	127050000	chr8	127200000	127210000	4
chr8	127040000	127050000	chr8	127220000	127230000	6
chr8	127040000	127050000	chr8	127230000	127240000	3
chr8	127040000	127050000	chr8	127240000	127250000	2
chr8	127040000	127050000	chr8	127250000	127260000	1
chr8	127040000	127050000	chr8	127260000	127270000	2
chr8	127040000	127050000	chr8	127270000	127280000	6
chr8	127040000	127050000	chr8	127280000	127290000	1
chr8	127040000	127050000	chr8	127310000	127320000	2
chr8	127040000	127050000	chr8	127320000	127330000	1
chr8	127040000	127050000	chr8	127330000	127340000	1
chr8	127040000	127050000	chr8	127350000	127360000	1
chr8	127040000	127050000	chr8	127360000	127370000	1
chr8	127040000	127050000	chr8	127370000	127380000	1
chr8	127040000	127050000	chr8	127390000	127400000	2
